"","rules","support","confidence","coverage","lift","count"
"303","{LUNCH BAG VINTAGE LEAF DESIGN (23208)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0121675934592303,0.371428571428571,0.0327589054671585,6.91214871194379,221
"304","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG VINTAGE LEAF DESIGN (23208)}",0.0121675934592303,0.226434426229508,0.0537356163629356,6.91214871194379,221
"305","{LUNCH BAG VINTAGE LEAF DESIGN (23208)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0142597588504102,0.435294117647059,0.0327589054671585,6.2897749075764,259
"306","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG VINTAGE LEAF DESIGN (23208)}",0.0142597588504102,0.206046141607001,0.069206628860871,6.2897749075764,259
"307","{SMALL WHITE HEART OF WICKER (23321)} => {HEART OF WICKER SMALL (22469)}",0.0110113967956835,0.344234079173838,0.0319881076914607,6.5264337996184,200
"308","{HEART OF WICKER SMALL (22469)} => {SMALL WHITE HEART OF WICKER (23321)}",0.0110113967956835,0.208768267223382,0.0527445906513241,6.5264337996184,200
"309","{CHARLOTTE BAG SUKI DESIGN (22355)} => {RED RETROSPOT CHARLOTTE BAG (20724)}",0.0159665253537411,0.503472222222222,0.0317128227715686,12.5268027016743,290
"310","{RED RETROSPOT CHARLOTTE BAG (20724)} => {CHARLOTTE BAG SUKI DESIGN (22355)}",0.0159665253537411,0.397260273972603,0.0401915983042449,12.5268027016743,290
"311","{CHARLOTTE BAG SUKI DESIGN (22355)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0101855420360073,0.321180555555556,0.0317128227715686,4.64089294395828,185
"312","{LUNCH BAG RED RETROSPOT (20725)} => {CHARLOTTE BAG SUKI DESIGN (22355)}",0.0101855420360073,0.147175815433572,0.069206628860871,4.64089294395828,185
"313","{SET OF 3 BUTTERFLY COOKIE CUTTERS (84380)} => {SET OF 3 HEART COOKIE CUTTERS (84378)}",0.0132136761548202,0.491803278688525,0.0268678081814678,17.2112195584194,240
"314","{SET OF 3 HEART COOKIE CUTTERS (84378)} => {SET OF 3 BUTTERFLY COOKIE CUTTERS (84380)}",0.0132136761548202,0.46242774566474,0.0285745746847988,17.2112195584194,240
"315","{GIN + TONIC DIET METAL SIGN (21175)} => {HAND OVER THE CHOCOLATE   SIGN  (85152)}",0.0135990750426692,0.379416282642089,0.0358420965699499,11.7800648574842,247
"316","{HAND OVER THE CHOCOLATE   SIGN  (85152)} => {GIN + TONIC DIET METAL SIGN (21175)}",0.0135990750426692,0.422222222222222,0.0322083356273743,11.7800648574842,247
"317","{JUMBO BAG ALPHABET (23201)} => {JUMBO BAG APPLES (23199)}",0.014369872818367,0.35655737704918,0.0403017122722017,9.27815421109493,261
"318","{JUMBO BAG APPLES (23199)} => {JUMBO BAG ALPHABET (23201)}",0.014369872818367,0.373925501432665,0.0384297748169355,9.27815421109493,261
"319","{JUMBO BAG ALPHABET (23201)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0124428783791224,0.308743169398907,0.0403017122722017,8.77574676962809,226
"320","{LUNCH BAG ALPHABET DESIGN (23207)} => {JUMBO BAG ALPHABET (23201)}",0.0124428783791224,0.353677621283255,0.0351814127622089,8.77574676962809,226
"321","{JUMBO BAG ALPHABET (23201)} => {JUMBO BAG PINK POLKADOT (22386)}",0.0104608269558994,0.259562841530055,0.0403017122722017,5.59909725737575,190
"322","{JUMBO BAG PINK POLKADOT (22386)} => {JUMBO BAG ALPHABET (23201)}",0.0104608269558994,0.225653206650831,0.0463579805098277,5.59909725737575,190
"323","{JUMBO BAG ALPHABET (23201)} => {JUMBO BAG VINTAGE LEAF (23202)}",0.0137642459946044,0.341530054644809,0.0403017122722017,8.2930620087081,250
"324","{JUMBO BAG VINTAGE LEAF (23202)} => {JUMBO BAG ALPHABET (23201)}",0.0137642459946044,0.334224598930481,0.0411826240158564,8.2930620087081,250
"325","{JUMBO BAG ALPHABET (23201)} => {JUMBO STORAGE BAG SUKI (21931)}",0.0102405990199857,0.254098360655738,0.0403017122722017,6.0886392144989,186
"326","{JUMBO STORAGE BAG SUKI (21931)} => {JUMBO BAG ALPHABET (23201)}",0.0102405990199857,0.245382585751979,0.0417331938556406,6.0886392144989,186
"327","{JUMBO BAG ALPHABET (23201)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0153608985299785,0.381147540983607,0.0403017122722017,4.50115915922318,279
"328","{JUMBO BAG RED RETROSPOT (85099B)} => {JUMBO BAG ALPHABET (23201)}",0.0153608985299785,0.181404421326398,0.0846776413588064,4.50115915922318,279
"329","{HOME BUILDING BLOCK WORD (21754)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.011341738699554,0.298984034833091,0.0379342619611298,2.83722415082207,206
"330","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {HOME BUILDING BLOCK WORD (21754)}",0.011341738699554,0.107628004179728,0.105379067334691,2.83722415082207,206
"331","{GREEN REGENCY TEACUP AND SAUCER (22697)} => {ROSES REGENCY TEACUP AND SAUCER  (22699)}",0.0293453724604966,0.780380673499268,0.0376039200572593,18.3601737989212,533
"332","{ROSES REGENCY TEACUP AND SAUCER  (22699)} => {GREEN REGENCY TEACUP AND SAUCER (22697)}",0.0293453724604966,0.690414507772021,0.0425039916313384,18.3601737989212,533
"333","{GREEN REGENCY TEACUP AND SAUCER (22697)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0195452293123383,0.519765739385066,0.0376039200572593,5.87096089829039,355
"334","{REGENCY CAKESTAND 3 TIER (22423)} => {GREEN REGENCY TEACUP AND SAUCER (22697)}",0.0195452293123383,0.220771144278607,0.0885316302372956,5.87096089829039,355
"335","{ALARM CLOCK BAKELIKE PINK (22728)} => {ALARM CLOCK BAKELIKE GREEN (22726)}",0.0186643175686836,0.556650246305419,0.0335297032428564,13.0964228285561,339
"336","{ALARM CLOCK BAKELIKE GREEN (22726)} => {ALARM CLOCK BAKELIKE PINK (22728)}",0.0186643175686836,0.439119170984456,0.0425039916313384,13.0964228285561,339
"337","{ALARM CLOCK BAKELIKE PINK (22728)} => {ALARM CLOCK BAKELIKE RED  (22727)}",0.0213621097836261,0.637110016420361,0.0335297032428564,13.3623894090566,388
"338","{ALARM CLOCK BAKELIKE RED  (22727)} => {ALARM CLOCK BAKELIKE PINK (22728)}",0.0213621097836261,0.448036951501155,0.0476793481253097,13.3623894090566,388
"339","{JUMBO BAG APPLES (23199)} => {JUMBO BAG PINK POLKADOT (22386)}",0.0115619666354677,0.300859598853868,0.0384297748169355,6.48992030164229,210
"340","{JUMBO BAG PINK POLKADOT (22386)} => {JUMBO BAG APPLES (23199)}",0.0115619666354677,0.249406175771971,0.0463579805098277,6.48992030164229,210
"341","{JUMBO BAG APPLES (23199)} => {JUMBO BAG VINTAGE LEAF (23202)}",0.0148103286901944,0.385386819484241,0.0384297748169355,9.35799572498966,269
"342","{JUMBO BAG VINTAGE LEAF (23202)} => {JUMBO BAG APPLES (23199)}",0.0148103286901944,0.359625668449198,0.0411826240158564,9.35799572498966,269
"343","{JUMBO BAG APPLES (23199)} => {JUMBO STORAGE BAG SUKI (21931)}",0.0102405990199857,0.26647564469914,0.0384297748169355,6.38522049428824,186
"344","{JUMBO STORAGE BAG SUKI (21931)} => {JUMBO BAG APPLES (23199)}",0.0102405990199857,0.245382585751979,0.0417331938556406,6.38522049428824,186
"345","{JUMBO BAG APPLES (23199)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0160215823377195,0.416905444126074,0.0384297748169355,8.85643693761625,291
"346","{LUNCH BAG APPLE DESIGN (23206)} => {JUMBO BAG APPLES (23199)}",0.0160215823377195,0.340350877192982,0.0470737213015471,8.85643693761625,291
"347","{JUMBO BAG APPLES (23199)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0181688047128778,0.472779369627507,0.0384297748169355,5.58328458422914,330
"348","{JUMBO BAG RED RETROSPOT (85099B)} => {JUMBO BAG APPLES (23199)}",0.0181688047128778,0.214564369310793,0.0846776413588064,5.58328458422914,330
"349","{JUMBO BAG APPLES (23199)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0102956560039641,0.267908309455587,0.0384297748169355,3.87113653511681,187
"350","{LUNCH BAG RED RETROSPOT (20725)} => {JUMBO BAG APPLES (23199)}",0.0102956560039641,0.148766905330151,0.069206628860871,3.87113653511681,187
"351","{PLASTERS IN TIN VINTAGE PAISLEY  (22557)} => {PLASTERS IN TIN WOODLAND ANIMALS (22554)}",0.0106259979078346,0.402083333333333,0.0264273523096405,12.548177978236,193
"352","{PLASTERS IN TIN WOODLAND ANIMALS (22554)} => {PLASTERS IN TIN VINTAGE PAISLEY  (22557)}",0.0106259979078346,0.331615120274914,0.0320431646754391,12.548177978236,193
"353","{LUNCH BAG ALPHABET DESIGN (23207)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0165170951935253,0.469483568075117,0.0351814127622089,9.97336847596299,300
"354","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0165170951935253,0.350877192982456,0.0470737213015471,9.97336847596299,300
"355","{LUNCH BAG ALPHABET DESIGN (23207)} => {LUNCH BAG WOODLAND (20726)}",0.0110113967956835,0.312989045383412,0.0351814127622089,7.04438665588464,200
"356","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0110113967956835,0.247831474597274,0.0444309860705831,7.04438665588464,200
"357","{LUNCH BAG ALPHABET DESIGN (23207)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0121675934592303,0.34585289514867,0.0351814127622089,6.8577796229097,221
"358","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0121675934592303,0.241266375545852,0.0504321973242306,6.8577796229097,221
"359","{LUNCH BAG ALPHABET DESIGN (23207)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0139844739305181,0.397496087636933,0.0351814127622089,8.07575105117406,254
"360","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0139844739305181,0.284116331096197,0.0492209436767054,8.07575105117406,254
"361","{LUNCH BAG ALPHABET DESIGN (23207)} => {LUNCH BAG CARS BLUE (20728)}",0.0127732202829929,0.363067292644757,0.0351814127622089,6.89789878274762,232
"362","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0127732202829929,0.242677824267782,0.0526344766833673,6.89789878274762,232
"363","{LUNCH BAG ALPHABET DESIGN (23207)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0133237901227771,0.378716744913928,0.0351814127622089,6.64602148586635,242
"364","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0133237901227771,0.233816425120773,0.0569839784176623,6.64602148586635,242
"365","{LUNCH BAG ALPHABET DESIGN (23207)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0132136761548202,0.375586854460094,0.0351814127622089,6.9895328253675,240
"366","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0132136761548202,0.245901639344262,0.0537356163629356,6.98953282536751,240
"367","{LUNCH BAG ALPHABET DESIGN (23207)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0135440180586907,0.384976525821596,0.0351814127622089,5.56271172513735,246
"368","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG ALPHABET DESIGN (23207)}",0.0135440180586907,0.195704057279236,0.069206628860871,5.56271172513735,246
"369","{72 SWEETHEART FAIRY CAKE CASES (84992)} => {PACK OF 60 DINOSAUR CAKE CASES (21975)}",0.0104608269558994,0.383838383838384,0.0272532070693167,13.2793458393458,190
"370","{PACK OF 60 DINOSAUR CAKE CASES (21975)} => {72 SWEETHEART FAIRY CAKE CASES (84992)}",0.0104608269558994,0.361904761904762,0.0289049165886693,13.2793458393458,190
"371","{72 SWEETHEART FAIRY CAKE CASES (84992)} => {60 TEATIME FAIRY CAKE CASES (84991)}",0.0121125364752519,0.444444444444444,0.0272532070693167,12.3810497614179,220
"372","{60 TEATIME FAIRY CAKE CASES (84991)} => {72 SWEETHEART FAIRY CAKE CASES (84992)}",0.0121125364752519,0.337423312883436,0.0358971535539283,12.3810497614179,220
"373","{72 SWEETHEART FAIRY CAKE CASES (84992)} => {PACK OF 72 RETROSPOT CAKE CASES (21212)}",0.012387821395144,0.454545454545455,0.0272532070693167,8.07029236648005,225
"374","{PACK OF 72 RETROSPOT CAKE CASES (21212)} => {72 SWEETHEART FAIRY CAKE CASES (84992)}",0.012387821395144,0.219941348973607,0.0563232946099213,8.07029236648005,225
"375","{SET OF 3 REGENCY CAKE TINS (23245)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0128282772669713,0.326788218793829,0.0392556295766118,3.691202996239,233
"376","{REGENCY CAKESTAND 3 TIER (22423)} => {SET OF 3 REGENCY CAKE TINS (23245)}",0.0128282772669713,0.144900497512438,0.0885316302372956,3.691202996239,233
"377","{ROSES REGENCY TEACUP AND SAUCER  (22699)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0219677366073886,0.516839378238342,0.0425039916313384,5.83790648441729,399
"378","{REGENCY CAKESTAND 3 TIER (22423)} => {ROSES REGENCY TEACUP AND SAUCER  (22699)}",0.0219677366073886,0.248134328358209,0.0885316302372956,5.83790648441729,399
"379","{WOODEN FRAME ANTIQUE WHITE  (82494L)} => {WOODEN PICTURE FRAME WHITE FINISH (82482)}",0.0247756427902879,0.564617314930991,0.0438804162307989,12.1650584710458,450
"380","{WOODEN PICTURE FRAME WHITE FINISH (82482)} => {WOODEN FRAME ANTIQUE WHITE  (82494L)}",0.0247756427902879,0.533807829181495,0.0464130374938061,12.1650584710458,450
"381","{WOODEN FRAME ANTIQUE WHITE  (82494L)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.013709189010626,0.312421580928482,0.0438804162307989,2.96474042549844,249
"382","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {WOODEN FRAME ANTIQUE WHITE  (82494L)}",0.013709189010626,0.130094043887147,0.105379067334691,2.96474042549844,249
"383","{LUNCH BAG DOLLY GIRL DESIGN (22662)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0112316247315972,0.341708542713568,0.0328690194351153,7.25900849275618,204
"384","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG DOLLY GIRL DESIGN (22662)}",0.0112316247315972,0.23859649122807,0.0470737213015471,7.25900849275618,204
"385","{LUNCH BAG DOLLY GIRL DESIGN (22662)} => {LUNCH BAG WOODLAND (20726)}",0.0138193029785828,0.420435510887772,0.0328690194351153,9.46266441667238,251
"386","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG DOLLY GIRL DESIGN (22662)}",0.0138193029785828,0.311028500619579,0.0444309860705831,9.46266441667238,251
"387","{LUNCH BAG DOLLY GIRL DESIGN (22662)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0129383912349282,0.393634840871022,0.0328690194351153,7.8052288370528,235
"388","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG DOLLY GIRL DESIGN (22662)}",0.0129383912349282,0.256550218340611,0.0504321973242306,7.8052288370528,235
"389","{LUNCH BAG DOLLY GIRL DESIGN (22662)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0139294169465397,0.423785594639866,0.0328690194351153,8.60986326112291,253
"390","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG DOLLY GIRL DESIGN (22662)}",0.0139294169465397,0.282997762863535,0.0492209436767054,8.60986326112292,253
"391","{LUNCH BAG DOLLY GIRL DESIGN (22662)} => {LUNCH BAG CARS BLUE (20728)}",0.0134339040907339,0.408710217755444,0.0328690194351153,7.76506661620515,244
"392","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG DOLLY GIRL DESIGN (22662)}",0.0134339040907339,0.255230125523013,0.0526344766833673,7.76506661620515,244
"393","{LUNCH BAG DOLLY GIRL DESIGN (22662)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0144799867863238,0.440536013400335,0.0328690194351153,7.73087498685052,263
"394","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG DOLLY GIRL DESIGN (22662)}",0.0144799867863238,0.254106280193237,0.0569839784176623,7.73087498685052,263
"395","{LUNCH BAG DOLLY GIRL DESIGN (22662)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0193250013764246,0.587939698492462,0.0328690194351153,10.9413409259412,351
"396","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG DOLLY GIRL DESIGN (22662)}",0.0193250013764246,0.359631147540984,0.0537356163629356,10.9413409259412,351
"397","{LUNCH BAG DOLLY GIRL DESIGN (22662)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0165721521775037,0.504187604690117,0.0328690194351153,7.28525017023596,301
"398","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG DOLLY GIRL DESIGN (22662)}",0.0165721521775037,0.239459029435163,0.069206628860871,7.28525017023596,301
"399","{JUMBO BAG PINK POLKADOT (22386)} => {JUMBO BAG VINTAGE LEAF (23202)}",0.0103507129879425,0.223277909738717,0.0463579805098277,5.42165330826781,188
"400","{JUMBO BAG VINTAGE LEAF (23202)} => {JUMBO BAG PINK POLKADOT (22386)}",0.0103507129879425,0.251336898395722,0.0411826240158564,5.42165330826781,188
"401","{JUMBO BAG PINK POLKADOT (22386)} => {JUMBO STORAGE BAG SUKI (21931)}",0.0145901007542807,0.314726840855107,0.0463579805098277,7.54140318001492,265
"402","{JUMBO STORAGE BAG SUKI (21931)} => {JUMBO BAG PINK POLKADOT (22386)}",0.0145901007542807,0.349604221635884,0.0417331938556406,7.54140318001492,265
"403","{JUMBO BAG PINK POLKADOT (22386)} => {JUMBO SHOPPER VINTAGE RED PAISLEY (22411)}",0.0129934482189066,0.280285035629454,0.0463579805098277,6.53506688336042,236
"404","{JUMBO SHOPPER VINTAGE RED PAISLEY (22411)} => {JUMBO BAG PINK POLKADOT (22386)}",0.0129934482189066,0.302952503209243,0.0428893905191874,6.53506688336042,236
"405","{JUMBO BAG PINK POLKADOT (22386)} => {LUNCH BAG PINK POLKADOT (22384)}",0.013048505202885,0.281472684085511,0.0463579805098277,5.58121000114097,237
"406","{LUNCH BAG PINK POLKADOT (22384)} => {JUMBO BAG PINK POLKADOT (22386)}",0.013048505202885,0.258733624454148,0.0504321973242306,5.58121000114097,237
"407","{JUMBO BAG PINK POLKADOT (22386)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.010681054891813,0.230403800475059,0.0463579805098277,4.04330843287778,194
"408","{LUNCH BAG  BLACK SKULL. (20727)} => {JUMBO BAG PINK POLKADOT (22386)}",0.010681054891813,0.18743961352657,0.0569839784176623,4.04330843287778,194
"409","{JUMBO BAG PINK POLKADOT (22386)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0285195177008203,0.61520190023753,0.0463579805098277,7.26522244084152,518
"410","{JUMBO BAG RED RETROSPOT (85099B)} => {JUMBO BAG PINK POLKADOT (22386)}",0.0285195177008203,0.336801040312094,0.0846776413588064,7.26522244084152,518
"411","{JUMBO BAG PINK POLKADOT (22386)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0127732202829929,0.275534441805226,0.0463579805098277,3.98133020406389,232
"412","{LUNCH BAG RED RETROSPOT (20725)} => {JUMBO BAG PINK POLKADOT (22386)}",0.0127732202829929,0.184566428003182,0.069206628860871,3.98133020406389,232
"413","{JUMBO BAG VINTAGE LEAF (23202)} => {JUMBO STORAGE BAG SUKI (21931)}",0.010681054891813,0.259358288770053,0.0411826240158564,6.21467625188718,194
"414","{JUMBO STORAGE BAG SUKI (21931)} => {JUMBO BAG VINTAGE LEAF (23202)}",0.010681054891813,0.255936675461741,0.0417331938556406,6.21467625188718,194
"415","{JUMBO BAG VINTAGE LEAF (23202)} => {JUMBO SHOPPER VINTAGE RED PAISLEY (22411)}",0.0108462258437483,0.263368983957219,0.0411826240158564,6.14065578384464,197
"416","{JUMBO SHOPPER VINTAGE RED PAISLEY (22411)} => {JUMBO BAG VINTAGE LEAF (23202)}",0.0108462258437483,0.252888318356868,0.0428893905191874,6.14065578384464,197
"417","{JUMBO BAG VINTAGE LEAF (23202)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0177283488410505,0.43048128342246,0.0411826240158564,5.0837656377127,322
"418","{JUMBO BAG RED RETROSPOT (85099B)} => {JUMBO BAG VINTAGE LEAF (23202)}",0.0177283488410505,0.209362808842653,0.0846776413588064,5.0837656377127,322
"419","{DOLLY GIRL LUNCH BOX (22630)} => {SPACEBOY LUNCH BOX  (22629)}",0.0222980785112592,0.682967959527825,0.0326487914992017,17.822912426586,405
"420","{SPACEBOY LUNCH BOX  (22629)} => {DOLLY GIRL LUNCH BOX (22630)}",0.0222980785112592,0.581896551724138,0.0383196608489787,17.822912426586,405
"421","{PLASTERS IN TIN WOODLAND ANIMALS (22554)} => {PLASTERS IN TIN SPACEBOY (22551)}",0.0159114683697627,0.496563573883162,0.0320431646754391,15.6581322785414,289
"422","{PLASTERS IN TIN SPACEBOY (22551)} => {PLASTERS IN TIN WOODLAND ANIMALS (22554)}",0.0159114683697627,0.501736111111111,0.0317128227715686,15.6581322785414,289
"423","{JUMBO STORAGE BAG SUKI (21931)} => {JUMBO SHOPPER VINTAGE RED PAISLEY (22411)}",0.0135990750426692,0.325857519788918,0.0417331938556406,7.5976253298153,247
"424","{JUMBO SHOPPER VINTAGE RED PAISLEY (22411)} => {JUMBO STORAGE BAG SUKI (21931)}",0.0135990750426692,0.317073170731707,0.0428893905191874,7.5976253298153,247
"425","{JUMBO STORAGE BAG SUKI (21931)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0121675934592303,0.29155672823219,0.0417331938556406,5.9234282493079,221
"426","{LUNCH BAG SUKI DESIGN  (22383)} => {JUMBO STORAGE BAG SUKI (21931)}",0.0121675934592303,0.247203579418345,0.0492209436767054,5.9234282493079,221
"427","{JUMBO STORAGE BAG SUKI (21931)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0225733634311512,0.54089709762533,0.0417331938556406,6.38772040583151,410
"428","{JUMBO BAG RED RETROSPOT (85099B)} => {JUMBO STORAGE BAG SUKI (21931)}",0.0225733634311512,0.266579973992198,0.0846776413588064,6.38772040583151,410
"429","{JUMBO STORAGE BAG SUKI (21931)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0126080493310576,0.302110817941952,0.0417331938556406,4.36534509648344,229
"430","{LUNCH BAG RED RETROSPOT (20725)} => {JUMBO STORAGE BAG SUKI (21931)}",0.0126080493310576,0.182179793158313,0.069206628860871,4.36534509648344,229
"431","{PACK OF 60 DINOSAUR CAKE CASES (21975)} => {PACK OF 60 PINK PAISLEY CAKE CASES (21977)}",0.0108462258437483,0.375238095238095,0.0289049165886693,10.4052664485642,197
"432","{PACK OF 60 PINK PAISLEY CAKE CASES (21977)} => {PACK OF 60 DINOSAUR CAKE CASES (21975)}",0.0108462258437483,0.300763358778626,0.0360623245058636,10.4052664485642,197
"433","{PACK OF 60 DINOSAUR CAKE CASES (21975)} => {60 TEATIME FAIRY CAKE CASES (84991)}",0.0121675934592303,0.420952380952381,0.0289049165886693,11.7266228454572,221
"434","{60 TEATIME FAIRY CAKE CASES (84991)} => {PACK OF 60 DINOSAUR CAKE CASES (21975)}",0.0121675934592303,0.338957055214724,0.0358971535539283,11.7266228454572,221
"435","{PACK OF 60 DINOSAUR CAKE CASES (21975)} => {PACK OF 72 RETROSPOT CAKE CASES (21212)}",0.0146451577382591,0.506666666666667,0.0289049165886693,8.99568589116976,266
"436","{PACK OF 72 RETROSPOT CAKE CASES (21212)} => {PACK OF 60 DINOSAUR CAKE CASES (21975)}",0.0146451577382591,0.260019550342131,0.0563232946099213,8.99568589116976,266
"437","{PAPER CHAIN KIT VINTAGE CHRISTMAS (22910)} => {PAPER CHAIN KIT 50'S CHRISTMAS  (22086)}",0.024390243902439,0.645772594752187,0.0377690910091945,12.2561835302863,443
"438","{PAPER CHAIN KIT 50'S CHRISTMAS  (22086)} => {PAPER CHAIN KIT VINTAGE CHRISTMAS (22910)}",0.024390243902439,0.462904911180773,0.0526895336673457,12.2561835302863,443
"439","{ALARM CLOCK BAKELIKE GREEN (22726)} => {ALARM CLOCK BAKELIKE RED  (22727)}",0.0286296316687772,0.673575129533679,0.0425039916313384,14.1271883114552,520
"440","{ALARM CLOCK BAKELIKE RED  (22727)} => {ALARM CLOCK BAKELIKE GREEN (22726)}",0.0286296316687772,0.600461893764434,0.0476793481253097,14.1271883114552,520
"441","{SPACEBOY LUNCH BOX  (22629)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0108462258437483,0.283045977011494,0.0383196608489787,5.26738122997927,197
"442","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {SPACEBOY LUNCH BOX  (22629)}",0.0108462258437483,0.201844262295082,0.0537356163629356,5.26738122997927,197
"443","{HEART OF WICKER LARGE (22470)} => {HEART OF WICKER SMALL (22469)}",0.0222430215272807,0.506265664160401,0.0439354732147773,9.59843763898263,404
"444","{HEART OF WICKER SMALL (22469)} => {HEART OF WICKER LARGE (22470)}",0.0222430215272807,0.421711899791232,0.0527445906513241,9.59843763898263,404
"445","{HEART OF WICKER LARGE (22470)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0155260694819138,0.353383458646617,0.0439354732147773,3.35345024002011,282
"446","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {HEART OF WICKER LARGE (22470)}",0.0155260694819138,0.147335423197492,0.105379067334691,3.35345024002011,282
"447","{RED HANGING HEART T-LIGHT HOLDER (21733)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0244453008864174,0.658753709198813,0.0371084072014535,6.25127670855697,444
"448","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {RED HANGING HEART T-LIGHT HOLDER (21733)}",0.0244453008864174,0.231974921630094,0.105379067334691,6.25127670855697,444
"449","{JUMBO SHOPPER VINTAGE RED PAISLEY (22411)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0212519958156692,0.495507060333761,0.0428893905191874,5.85168708507289,386
"450","{JUMBO BAG RED RETROSPOT (85099B)} => {JUMBO SHOPPER VINTAGE RED PAISLEY (22411)}",0.0212519958156692,0.250975292587776,0.0846776413588064,5.85168708507289,386
"451","{JUMBO SHOPPER VINTAGE RED PAISLEY (22411)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0101855420360073,0.237483953786906,0.0428893905191874,3.43152032826697,185
"452","{LUNCH BAG RED RETROSPOT (20725)} => {JUMBO SHOPPER VINTAGE RED PAISLEY (22411)}",0.0101855420360073,0.147175815433572,0.069206628860871,3.43152032826697,185
"453","{RED RETROSPOT CHARLOTTE BAG (20724)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0107911688597699,0.268493150684932,0.0401915983042449,4.71173052743035,196
"454","{LUNCH BAG  BLACK SKULL. (20727)} => {RED RETROSPOT CHARLOTTE BAG (20724)}",0.0107911688597699,0.189371980676329,0.0569839784176623,4.71173052743035,196
"455","{RED RETROSPOT CHARLOTTE BAG (20724)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0147002147222375,0.365753424657534,0.0401915983042449,4.31936245257139,267
"456","{JUMBO BAG RED RETROSPOT (85099B)} => {RED RETROSPOT CHARLOTTE BAG (20724)}",0.0147002147222375,0.173602080624187,0.0846776413588064,4.31936245257139,267
